Journal ID;Print ISSN;Online ISSN;Original Title;International Title;Country of Publication;ERIH PLUS Disciplines;OECD Classifications;[Last Updated]
"491462";"0120-159X";"2256-5485";"REVISTA COLOMBIANA DE SOCIOLOGÍA";"REVISTA COLOMBIANA DE SOCIOLOGÍA";"Colombia";"Anthropology, Gender Studies, History, History & Philosophy of Science, Demography, Political Sciences and International Relations, Sociology, Human Geography and Urban Studies, Interdisciplinary research in the Humanities, Interdisciplinary research in the Social Sciences";"History and Archaeology; Other Humanities; Other Social Sciences; Political Science; Social and Economic Geography; Sociology";"2018-05-04 11:31:47"
"490873";"";"2526-5970";"Revista Communitas";"Revista Communitas";"Brazil";"Linguistics, Literature, Pedagogical & Educational Research, Interdisciplinary research in the Humanities";"Educational Sciences; Languages and Literature; Other Humanities";"2019-07-10 14:22:49"
"482873";"1130-2496";"1988-2793";"Revista complutense de educación";"Revista complutense de educación";"Spain";"Pedagogical & Educational Research";"Educational Sciences";"2015-10-05 15:40:20"
"482891";"1132-8312";"1988-270X";"Revista Complutense de Historia de América";"Revista Complutense de Historia de América";"Spain";"History";"History and Archaeology";"2015-10-05 15:45:23"
"472425";"0379-3974";"1659-3820";"Revista Comunicación";"Revista Comunicación";"Costa Rica";"Anthropology, Art and Art History, Cultural Studies, History, Interdisciplinary research in the Humanities, Linguistics, Literature, Philosophy, Psychology, Sociology";"Arts (Arts, History of Arts, Performing Arts, Music); History and Archaeology; Languages and Literature; Other Humanities; Philosophy, Ethics and Religion; Psychology; Sociology";"2023-02-02 17:14:12"
"504995";"";"2182-4037";"Revista Comunicando";"Revista Comunicando";"Portugal";"Gender Studies, Cultural Studies, Media Studies and Communication, Film and Theatre Studies, Interdisciplinary research in the Social Sciences";"Arts (Arts, History of Arts, Performing Arts, Music); Languages and Literature; Media and Communications; Other Social Sciences; Sociology";"2023-02-28 10:47:47"
"498398";"2517-9896";"2523-6687";"Revista ConCiencia EPG";"Revista ConCiencia EPG";"Peru";"Pedagogical & Educational Research, Psychology";"Educational Sciences; Psychology";"2020-03-23 13:50:45"
"490495";"1808-6578";"2238-7315";"Revista Conexão UEPG";"Revista Conexão UEPG";"Brazil";"Art and Art History, History, Cultural Studies, Media Studies and Communication, Film and Theatre Studies, Business and Management, Law, Science and Technology Studies, Sociology, Social Statistics and Informatics, Environmental Studies, Human Geography and Urban Studies, Linguistics, Pedagogical & Educational Research, Philosophy, Psychology, Interdisciplinary research in the Humanities, Interdisciplinary research in the Social Sciences";"Arts (Arts, History of Arts, Performing Arts, Music); Economics and Business; Educational Sciences; History and Archaeology; Languages and Literature; Law; Media and Communications; Other Humanities; Other Social Sciences; Philosophy, Ethics and Religion; Psychology; Social and Economic Geography; Sociology";"2017-03-10 11:16:40"
"502613";"2176-0144";"1982-176X";"Revista Conexões - Ciência e Tecnologia";"Revista Conexões - Ciência e Tecnologia";"Brazil";"Science and Technology Studies, Interdisciplinary research in the Humanities";"Other Humanities; Other Social Sciences";"2021-12-06 09:51:29"
"504122";"1414-7483";"2238-2577";"Revista Contracampo";"Revista Contracampo";"Brazil";"Media Studies and Communication, Interdisciplinary research in the Social Sciences";"Media and Communications; Other Social Sciences";"2022-10-12 09:30:30"
"500045";"0120-4165";"2539-1623";"Revista Controversia";"Revista Controversia";"";"Cultural Studies, Anthropology, Gender Studies, History, Media Studies and Communication, Economics, Political Sciences and International Relations, Sociology, Human Geography and Urban Studies, Religious Studies and Theology, Interdisciplinary research in the Humanities, Interdisciplinary research in the Social Sciences";"Economics and Business; History and Archaeology; Languages and Literature; Media and Communications; Other Humanities; Other Social Sciences; Philosophy, Ethics and Religion; Political Science; Social and Economic Geography; Sociology";"2021-02-11 11:31:22"
"496985";"";"2500-8870";"Revista CoPaLa. Construyendo Paz Latinoamericana";"Revista CoPaLa";"Spain";"Cultural Studies, Interdisciplinary research in the Humanities, Interdisciplinary research in the Social Sciences, Pedagogical & Educational Research, Sociology";"Educational Sciences; Languages and Literature; Other Humanities; Other Social Sciences; Sociology";"2021-01-24 15:55:41"
"498028";"0257-1439";"1659-2913";"Revista Costarricense de Psicología";"Revista Costarricense de Psicología";"Costa Rica";"Psychology";"Psychology";"2020-01-28 11:41:37"
"502075";"";"1984-1124";"Revista Criação e Crítica";"Revista Criação & Crítica";"Brazil";"Cultural Studies, Linguistics, Literature";"Languages and Literature";"2021-08-19 14:57:07"
"477685";"0254-1106";"2182-7435";"Revista Crítica de Ciências Sociais";"Revista Crítica de Ciências Sociais";"Portugal";"Interdisciplinary research in the Humanities, Interdisciplinary research in the Social Sciences";"Other Humanities; Other Social Sciences";"2023-02-02 17:14:12"
"491230";"2182-8547";"2182-8717";"Revista CROMA, Estudos Artísticos";"Revista CROMA";"Portugal";"Art and Art History";"Arts (Arts, History of Arts, Performing Arts, Music)";"2017-08-07 11:22:10"
"499210";"";"2664-0856";"Revista Cubana de Administración Pública y Empresarial";"Revista Cubana de Administración Pública y Empresarial";"Cuba";"Business and Management, Economics, Law, Political Sciences and International Relations, Social Statistics and Informatics";"Economics and Business; Law; Media and Communications; Political Science";"2022-01-31 15:22:41"
"498760";"0257-4314";"2518-2730";"Revista Cubana de Educación Superior";"Revista Cubana de Educación Superior";"Cuba";"Psychology, Pedagogical & Educational Research";"Educational Sciences; Psychology";"2020-06-10 12:29:55"
"503522";"1608-6384";"1991-9395";"Revista Cubana de Salud y Trabajo";"Revista Cubana de Salud y Trabajo";"Cuba";"Science and Technology Studies, Psychology, Interdisciplinary research in the Social Sciences";"Other Social Sciences; Psychology";"2022-04-28 09:11:24"
"499168";"2477-9059";"2697-3367";"Revista Cuestiones Económicas";"Revista Cuestiones Económicas";"Ecuador";"Economics";"Economics and Business";"2020-07-24 16:19:44"
"486453";"2216-0973";"2346-3414";"Revista CUIDARTE";"Revista CUIDARTE";"Colombia";"Interdisciplinary research in the Social Sciences";"Other Social Sciences";"2020-07-09 11:28:02"
"491152";"0718-5472";"0718-4727";"Revista Cultura & Religión";"Revista Cultura & Religión";"Chile";"Cultural Studies, Religious Studies and Theology";"Languages and Literature; Philosophy, Ethics and Religion";"2018-01-18 11:05:06"
"490992";"1980-7554";"2177-4870";"Revista D.: Design, Educação, Sociedade e Sustentabilidade.";"Revista D.: Design, Educação, Sociedade e Sustentabilidade.";"Brazil";"Art and Art History, History & Philosophy of Science, Cultural Studies, Environmental Studies, Human Geography and Urban Studies, Pedagogical & Educational Research, Interdisciplinary research in the Humanities, Interdisciplinary research in the Social Sciences";"Arts (Arts, History of Arts, Performing Arts, Music); Educational Sciences; Languages and Literature; Other Humanities; Other Social Sciences; Social and Economic Geography";"2023-02-02 17:14:12"
"500696";"0104-7043";"2358-0194";"Revista da FAEEBA - Educação e Contemporaneidade";"Revista da FAEEBA - Educação e Contemporaneidade";"Brazil";"Interdisciplinary research in the Humanities";"Other Humanities";"2021-07-28 15:43:26"
"489053";"1131-883X";"2385-4723";"Revista d'Arqueologia de Ponent (RAP)";"Revista d'Arqueologia de Ponent (RAP)";"Spain";"Archaeology";"History and Archaeology";"2023-02-02 17:14:12"
"490602";"1885-2564";"2254-0644";"Revista de Análisis Turístico";"Revista de Análisis Turístico";"Spain";"Interdisciplinary research in the Social Sciences";"Other Social Sciences";"2017-03-31 12:13:45"
"477688";"0034-7701";"1678-9857";"Revista de Antropologia";"Revista de Antropologia";"Brazil";"Anthropology";"Sociology";"2023-02-02 17:14:12"
"501832";"1811-380X";"";"Revista de antropología";"Revista de antropología";"Peru";"Anthropology";"Sociology";"2021-06-20 17:34:31"
"482877";"1131-558X";"1988-2831";"Revista de antropología social";"Revista de antropología social";"Spain";"Anthropology";"Sociology";"2015-10-05 15:31:17"
"504814";"";"2452-5189";"Revista de Antropologia Visual";"Revista de Antropologia Visual";"Chile";"Anthropology, Art and Art History, History, Cultural Studies, Film and Theatre Studies, Sociology";"Arts (Arts, History of Arts, Performing Arts, Music); History and Archaeology; Languages and Literature; Sociology";"2023-02-08 09:45:23"
"492988";"0102-0420";"1982-1999";"Revista de Arqueologia";"Revista de Arqueologia";"Brazil";"Anthropology, Archaeology, Art and Art History, Classical Studies, Cultural Studies, Environmental Studies, Gender Studies, History, History & Philosophy of Science, Human Geography and Urban Studies, Interdisciplinary research in the Humanities, Interdisciplinary research in the Social Sciences, Law";"Arts (Arts, History of Arts, Performing Arts, Music); History and Archaeology; Languages and Literature; Law; Other Humanities; Other Social Sciences; Social and Economic Geography; Sociology";"2019-11-05 12:16:07"
"504873";"";"2344-9918";"Revista de Arqueología Histórica Argentina y Latinoamericana";"Revista de Arqueología Histórica Argentina y Latinoamericana";"Argentina";"Archaeology, History";"History and Archaeology";"2023-02-13 11:10:51"
"491429";"0716-8772";"0719-5427";"Revista de Arquitectura";"Revista de Arquitectura";"Chile";"Art and Art History, Human Geography and Urban Studies";"Arts (Arts, History of Arts, Performing Arts, Music); Social and Economic Geography";"2017-09-07 11:27:55"
"488048";"1885-8643";"2174-0747";"Revista de Artes Marciales Asiáticas (RAMA)";"Revista de Artes Marciales Asiáticas (RAMA)";"Spain";"Interdisciplinary research in the Humanities, Interdisciplinary research in the Social Sciences";"Other Humanities; Other Social Sciences";"2023-02-02 17:14:12"
"488791";"";"1886-5887";"Revista de Bioética y Derecho";"Revista de Bioética y Derecho";"Spain";"Interdisciplinary research in the Humanities, Law";"Law; Other Humanities";"2016-05-27 15:28:28"
"489845";"";"2254-7444";"Revista de Cancioneros Impresos y Manuscritos";"Revista de Cancioneros Impresos y Manuscritos";"Spain";"Literature";"Languages and Literature";"2020-07-27 13:43:48"
"476148";"1583-3410";"1584-5397";"Revista de Cercetare si Interventie Sociala";"Revista de Cercetare si Interventie Sociala";"Romania";"Anthropology, Gender Studies, Media Studies and Communication, Demography, Political Sciences and International Relations, Sociology, Social Statistics and Informatics, Psychology, Interdisciplinary research in the Social Sciences";"Media and Communications; Other Social Sciences; Political Science; Psychology; Social and Economic Geography; Sociology";"2023-02-02 17:14:12"
"499497";"";"2695-5016";"REVISTA DE CIENCIAS DE LA COMUNICACIÓN Y LA INFORMACIÓN";"REVISTA DE CIENCIAS DE LA COMUNICACIÓN Y LA INFORMACIÓN";"Spain";"Gender Studies, Cultural Studies, Media Studies and Communication, Pedagogical & Educational Research";"Educational Sciences; Languages and Literature; Media and Communications; Sociology";"2020-09-28 13:57:47"
"491109";"";"2550-6587";"Revista de Ciencias Humanísticas y Sociales (ReHuSo)";"Revista de Ciencias Humanísticas y Sociales (ReHuSo)";"Ecuador";"Anthropology, Archaeology, Art and Art History, Cultural Studies, Demography, Gender Studies, History, History & Philosophy of Science, Human Geography and Urban Studies, Interdisciplinary research in the Humanities, Interdisciplinary research in the Social Sciences, Library and Information Science, Linguistics, Literature, Media Studies and Communication, Pedagogical & Educational Research, Philosophy, Political Sciences and International Relations, Psychology, Religious Studies and Theology, Sociology";"Arts (Arts, History of Arts, Performing Arts, Music); Educational Sciences; History and Archaeology; Languages and Literature; Media and Communications; Other Humanities; Other Social Sciences; Philosophy, Ethics and Religion; Political Science; Psychology; Social and Economic Geography; Sociology";"2018-10-08 08:51:13"
"473927";"1315-9518";"";"Revista de Ciencias Sociales";"Revista de Ciencias Sociales";"Venezuela";"Sociology, Interdisciplinary research in the Humanities, Economics, Political Sciences and International Relations";"Economics and Business; Other Humanities; Political Science; Sociology";"2023-02-02 17:14:12"
